-2.609707962205841980e+01,-8.776320259550798682e-15,4.815181814137992622e-01,-3.408646211776093282e-15,-8.050340642256732793e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.988023681021291151e-15,0.000000000000000000e+00,0.000000000000000000e+00,9.192677629560261074e-15,4.071090843164156259e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.344618448277136336e-02,1.008151490386651013e-14,2.031277625522340258e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.141016362245578087e-18,0.000000000000000000e+00,0.000000000000000000e+00,-4.117982716037152890e-32,0.000000000000000000e+00,0.000000000000000000e+00,5.911106559353779100e-15
-8.867035746172863200e-15,-2.609711885071981285e+01,9.466163292022690020e-16,5.002530545016622421e-01,-4.242917153238287867e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.702787835859513377e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.452475611486306661e-01,-1.647477549896718532e-14,0.000000000000000000e+00,0.000000000000000000e+00,7.565342360465791158e-15,-2.915317283084457034e-01,-3.367953408217436066e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.576187905203735398e-31,0.000000000000000000e+00,0.000000000000000000e+00,3.382297823576116625e-19,0.000000000000000000e+00,0.000000000000000000e+00,-9.314302392989515234e-02
4.815181814137991512e-01,7.920014042388062164e-16,-7.032432528740887534e+00,1.466246817921131908e-15,-1.987058810543606002e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.728842216563856771e-16,0.000000000000000000e+00,0.000000000000000000e+00,-4.887888563065109675e-15,-1.213640310772709618e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.943042065636519100e-01,-3.245183896435167641e-15,-1.662011509514040863e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.119500228168050623e-17,0.000000000000000000e+00,0.000000000000000000e+00,3.783352671591862993e-32,0.000000000000000000e+00,0.000000000000000000e+00,-3.657853488312903640e-15
-3.606172497867482104e-15,5.002530545016619090e-01,5.894393810200520576e-16,-6.970978104956521371e+00,-7.257676844258223447e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.436474313568776751e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.984118670706094933e-01,3.050793497732976442e-15,0.000000000000000000e+00,0.000000000000000000e+00,-1.365066107635998263e-15,8.105150562875018672e-01,7.799732647673524302e-16,0.000000000000000000e+00,0.000000000000000000e+00,-1.503125451711594218e-32,0.000000000000000000e+00,0.000000000000000000e+00,1.010677913257581762e-17,0.000000000000000000e+00,0.000000000000000000e+00,1.775596323506662688e-01
-8.050340642256731405e-02,-4.344859182738937203e-15,-1.987058810543604614e-01,-8.037799968808212195e-16,-6.381742518119411400e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.186537009136182808e-15,0.000000000000000000e+00,0.000000000000000000e+00,-2.235315970189030301e-14,4.356681977952958640e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.403858715341652186e+00,-2.516556052761302143e-14,-3.044469481602358751e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.310661580497057062e-18,0.000000000000000000e+00,0.000000000000000000e+00,1.404621923786256085e-31,0.000000000000000000e+00,0.000000000000000000e+00,-1.982316032836672186e-14
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.202010939503627363e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.117862306071058420e-16,0.000000000000000000e+00,-1.555678927076058038e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.321280092161757173e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.934952660791833035e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.540258765113666386e-16,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.202010939503629139e+00,-3.276677190859645435e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.555678927076055595e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.735190399693751574e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.934952660791829704e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.069316463820509148e-17,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.652811045960902373e-16,-6.273599636574641814e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.145390966301233246e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.631685284838668482e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.908989127951688534e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.627357604715077011e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.821554286857104695e-16,0.000000000000000000e+00,0.000000000000000000e+00,-6.273599636574634708e+00,0.000000000000000000e+00,-1.083110668055311180e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.631685284838670702e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.024460907144073798e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.627357604715056194e-02,0.000000000000000000e+00
4.976877080452884511e-15,7.702787835859511989e-02,3.338806062940083837e-16,-4.436474313568780081e-01,-1.963303603896437546e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.522310680135422700e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.332748154053015721e+00,1.723334870726135667e-15,0.000000000000000000e+00,0.000000000000000000e+00,-3.173946129375100185e-14,9.107285886964715527e-01,3.118817490034213411e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.014648483491664933e-31,0.000000000000000000e+00,0.000000000000000000e+00,2.042737628280944772e-18,0.000000000000000000e+00,0.000000000000000000e+00,1.739362655763866672e-01
